utc,freq_khz,dx_call,wpm,snr_db,spotter
19:40:15,14025.7,W2RQ,39,10,G4ZFE
19:40:15,14025.7,W2RQ,37,25,TI7W
19:40:15,14031.4,KA5M,31,17,KC4YVA
19:40:15,14035.0,EA5M,36,12,DK0TE
19:40:15,14037.2,HA7I,33,20,TI7W
19:40:15,14041.3,N5RZ,40,24,TI7W
19:40:16,14005.1,CN2DX,28,28,BG7IEJ
19:40:16,14025.6,W2RQ,38,15,OK1HRA
19:40:16,14025.7,W2RQ,38,8,EA4RKC
19:40:16,14037.2,HA7I,33,30,EA4RKC
19:40:16,14038.9,KX2P,27,18,WX7V/5
19:40:17,14025.7,W2RQ,42,10,G0KTN
19:40:17,14031.4,KA5M,30,7,KM3T-2
19:40:17,14038.9,KX2P,28,23,K3PA-1
19:40:17,14042.1,N1DC,30,7,DL8LAS
19:40:18,14022.0,EA2CAR,20,28,IT9GSF
19:40:18,14022.0,EA2CAR,20,19,BD8CS
19:40:18,14025.7,W2RQ,37,27,IT9GSF
19:40:18,14035.9,N6CHU,28,13,N4HAC
19:40:18,14037.8,DL1VDL,31,10,W2MV
19:40:18,14041.3,N5RZ,38,22,K1RA-4
19:40:18,14046.6,K3MD,34,14,IT9GSF
19:40:19,14025.7,W2RQ,38,10,NU4F
19:40:19,14025.7,W2RQ,37,19,W6YX
19:40:19,14026.0,WS7L,34,48,K7CO
19:40:19,14026.0,WS7L,35,38,WE9V
19:40:19,14029.6,KH7X,38,26,WB6BEE
19:40:19,14036.8,K0VBU,38,23,WB6BEE
19:40:19,14038.9,KX2P,28,5,W6YX
19:40:19,14039.2,K7RL,40,35,WE9V
19:40:19,14041.3,N5RZ,40,22,NU4F
19:40:19,14041.3,N5RZ,40,12,VE6AO
19:40:19,14041.3,N5RZ,38,26,WB6BEE
19:40:20,14017.7,OE6JTD,21,6,IK7YTT
19:40:20,14025.7,W2RQ,36,27,K5TR
19:40:20,14035.2,VE3JM,35,34,K5TR
19:40:20,14036.8,K0VBU,38,30,K5TR
19:40:20,14037.1,K0SN,37,8,JJ2VLY
19:40:20,14038.5,K1SM,31,12,DM6EE
19:40:20,14038.9,KX2P,28,11,ZF9CW
19:40:20,14038.9,KX2P,28,4,KM3T-3
19:40:20,14040.5,NE5A,33,11,NG7M
19:40:20,14041.3,N5RZ,40,18,K5TR
19:40:20,14041.3,N5RZ,41,18,NG7M
19:40:20,14046.3,WU6P,38,14,KM3T-3
19:40:21,14025.7,W2RQ,39,11,N6TV
19:40:21,14025.9,WS7L,33,30,VE6WZ
19:40:21,14025.9,WS7L,33,34,W8WWV
19:40:21,14031.0,K3WW,38,28,VE6WZ
19:40:21,14036.8,K0VBU,38,19,WC2L
19:40:21,14036.8,K0VBU,36,16,W2NNN
19:40:21,14037.1,K0SN,38,8,VE6WZ
19:40:21,14037.7,W6SX,37,17,VE6WZ
19:40:21,14040.5,NE5A,33,3,VE6WZ
19:40:21,14041.2,N5RZ,40,21,W8WWV
19:40:21,14041.3,N5RZ,39,16,W2NNN
19:40:21,14041.3,N5RZ,39,27,N6TV
19:40:21,14042.1,N1DC,30,7,DL8LAS-3
19:40:22,14025.7,W2RQ,41,7,DL1HWS
19:40:22,14026.0,WS7L,33,35,WA7LNW
19:40:22,14036.8,K0VBU,38,25,WA7LNW
19:40:22,14038.9,KX2P,28,5,KM3T-5
19:40:22,14041.3,N5RZ,40,28,WA7LNW
19:40:22,14041.3,N5RZ,39,14,ZL4YL
19:40:22,14046.3,WU6P,37,24,N7VVX
19:40:23,14022.0,EA2CAR,21,7,LZ3CB
19:40:23,14025.9,WS7L,33,30,VE6WZ-3
19:40:23,14029.0,N8UM,38,15,IK4VET
19:40:23,14031.0,K3WW,38,28,VE6WZ-3
19:40:23,14038.9,KX2P,28,9,ND7K
19:40:23,14040.5,NE5A,33,3,VE6WZ-3
19:40:23,14042.1,N1DC,32,4,W1NT-2
19:40:23,14043.8,K4HR,31,29,AA4PA
19:40:23,14047.7,K7WP,37,12,W1NT-2
19:40:23,14047.7,K7WP,37,9,K5EM
19:40:24,14031.0,K3WW,36,28,K4PP
19:40:24,14036.8,K0VBU,38,23,AC0C-1
19:40:24,14037.2,HA7I,33,10,MM0ZBH
19:40:24,14041.3,N5RZ,40,15,N2EPE
19:40:24,14045.8,M4SPR,31,3,W8WTS
19:40:24,14047.7,K7WP,37,13,AC0C-1
19:40:24,14069.8,YO4BEX,32,14,MM0ZBH
19:40:25,14029.0,WA3AAN,31,8,G4ZFE
19:40:25,14036.8,K0VBU,38,21,KC4YVA
19:40:25,14047.5,K7WP,36,12,VE4DRK
19:40:26,14026.0,WS7L,35,21,TI7W
19:40:26,14028.9,N8UM,37,11,DF7GB
19:40:26,14031.0,K3WW,38,28,TI7W
19:40:26,14037.3,HA7I,33,20,BG7IEJ
19:40:26,14037.8,DL1VDL,31,8,LU8XW
19:40:26,14038.1,W9ILY,29,20,TI7W
19:40:26,14038.9,KX2P,28,6,TI7W
19:40:26,14047.7,K7WP,36,13,TI7W
19:40:27,14036.8,K0VBU,38,32,WX7V/5
19:40:27,14047.7,K7WP,37,27,WX7V/5
19:40:27,14047.7,K7WP,36,14,K3PA-1
19:40:27,14047.7,K7WP,36,10,K6FOD
19:40:28,14028.0,K9UIY,31,11,N2YCH
19:40:28,14028.9,N8UM,38,19,DK9IP-1
19:40:28,14028.9,N8UM,38,17,EI4HQ
19:40:28,14031.0,K3WW,40,17,G0KTN
19:40:28,14034.7,N5TOO,37,23,IT9GSF
19:40:28,14036.8,K0VBU,38,15,KM3T-2
19:40:28,14036.8,K0VBU,37,24,K9LC
19:40:28,14036.8,K0VBU,37,30,N4HAC
19:40:28,14037.2,HA7I,34,17,EI4HQ
19:40:28,14038.9,KX2P,28,8,KM3T-2
19:40:28,14038.9,KX2P,28,6,N4HAC
19:40:28,14045.0,AI5IN,37,5,G0KTN
19:40:28,14063.3,G0BPU,19,4,IT9GSF
19:40:29,14025.6,W2RQ,38,11,DR4W
19:40:29,14028.9,N8UM,37,34,N9CO
19:40:29,14029.0,WA3AAN,31,29,N9CO
19:40:29,14031.0,K3WW,37,21,K7CO
19:40:29,14038.9,KX2P,28,10,NU4F
19:40:29,14041.6,AE1T,34,51,N9CO
19:40:29,14043.2,K5UV,37,20,K1RA-4
19:40:29,14043.2,K5UV,35,21,W6YX
19:40:29,14047.7,K7WP,36,10,N9CO
19:40:29,14047.7,K7WP,37,21,K7CO
19:40:29,14047.7,K7WP,36,12,W6YX
19:40:30,14028.9,N8UM,38,28,K9IMM
19:40:30,14028.9,N8UM,38,29,ZF9CW
19:40:30,14030.1,K0INN,29,17,WB6BEE
19:40:30,14032.7,N4BP,29,37,WB6BEE
19:40:30,14037.2,HA7I,33,8,MM9PSY
19:40:30,14037.8,DL1VDL,31,9,IK7YTT
19:40:30,14043.2,K5UV,37,19,WE9V
19:40:30,14043.2,K5UV,37,27,K9IMM
19:40:30,14043.8,K0PC,32,36,K9IMM
19:40:30,14047.6,K7WP,37,19,WE9V
19:40:30,14047.7,K7WP,37,22,WB6BEE
19:40:30,14047.7,K7WP,37,20,K9IMM
19:40:31,14028.9,N8UM,38,29,S53A
19:40:31,14028.9,N8UM,37,15,WC2L
19:40:31,14031.4,KA5M,30,8,KM3T-3
19:40:31,14032.2,N3RD,40,11,NG7M
19:40:31,14033.0,WJ9B,34,6,WC2L
19:40:31,14040.0,K0RX,34,10,K5TR
19:40:31,14047.7,K7WP,37,7,KM3T-3
19:40:31,14047.7,K7WP,36,14,NG7M
19:40:31,14047.7,K7WP,37,17,K5TR
19:40:32,14028.9,N8UM,36,10,WA7LNW
19:40:32,14031.4,KA5M,30,9,KM3T-5
19:40:32,14034.7,N5TOO,36,22,WA7LNW
19:40:32,14037.7,W6SX,37,17,W1NT-6
19:40:32,14038.9,KX2P,28,9,W8WWV
19:40:32,14040.0,K0RX,33,15,KM3T-5
19:40:32,14045.0,AI5IN,35,9,5Z4GO
19:40:32,14047.6,K7WP,37,6,W8WWV
19:40:32,14047.7,K7WP,36,4,W1NT-6
19:40:32,14047.7,K7WP,37,8,N7VVX
19:40:33,14047.7,K7WP,37,11,ZL4YL
19:40:33,14047.7,K7WP,34,7,W3RGA
19:40:34,14029.0,WA3AAN,33,7,PI4CC
19:40:34,14030.1,K0INN,29,16,ND7K
19:40:34,14031.4,KA5M,30,13,W8WTS
19:40:34,14046.3,WU6P,37,37,ND7K
19:40:34,14046.3,WU6P,38,23,AA4PA
19:40:34,14056.0,N1BS,23,8,AA4PA
19:40:35,14022.0,EA2CAR,20,22,LZ7AA
19:40:35,14032.7,N4BP,30,3,AA0O
19:40:35,14046.1,WU6P,39,9,VE4DRK
19:40:35,14046.3,WU6P,37,36,AC0C-1
19:40:35,14047.1,K6NR,25,19,VE4DRK
19:40:36,14027.8,VE9KK,35,6,KC4YVA
19:40:36,14041.6,AE1T,32,32,TI7W
19:40:36,14046.6,K3MD,33,4,OK1HRA
19:40:37,14022.1,EA2CAR,20,17,BG7IEJ
19:40:37,14026.6,W1WEF,38,27,K3PA-1
19:40:37,14037.1,K0SN,36,23,WX7V/5
19:40:37,14041.3,N5RZ,40,27,K3PA-1
19:40:37,14045.8,W4SPR,31,5,HA2NA
19:40:38,14022.7,KI7Y,31,21,K9LC
19:40:38,14027.7,VE9KK,34,9,N4HAC
19:40:38,14029.0,WA3AAN,33,15,G0KTN
19:40:38,14035.0,EA5M,37,8,HB9BXE
19:40:38,14037.1,K0SN,32,22,K6FOD
19:40:38,14040.5,NE5A,30,15,IT9GSF
19:40:38,14041.3,N5RZ,40,24,K6FOD
19:40:38,14042.1,N1DC,31,15,K9LC
19:40:38,14047.6,K7WP,37,9,K9LC
19:40:39,14022.1,EA2CAR,20,2,HG8A
19:40:39,14039.3,K7RL,36,6,W2MV
19:40:39,14041.3,N5RZ,40,18,N4HAC
19:40:39,14041.3,N5RZ,36,28,K7CO
19:40:39,14046.3,WU6P,38,21,N9CO
19:40:39,14046.3,WU6P,38,31,K7CO
19:40:40,14026.6,W1WEF,38,24,W6YX
19:40:40,14026.6,W1WEF,38,4,MM9PSY
19:40:40,14026.6,W1WEF,38,39,K9IMM
19:40:40,14029.0,WA3AAN,30,13,NU4F
19:40:40,14029.0,WA3AAN,31,19,WE9V
19:40:40,14030.1,K0INN,29,32,KD7EFG
19:40:40,14034.9,N7NR,36,45,KD7EFG
19:40:40,14037.1,K0SN,35,26,WB6BEE
19:40:40,14037.2,HA7I,34,6,F4GOU
19:40:40,14041.3,N5RZ,39,35,W6YX
19:40:40,14041.3,N5RZ,39,18,WE9V
19:40:40,14044.3,W8CAR,35,5,VE6AO
19:40:40,14046.3,WU6P,38,26,K9IMM
19:40:40,14047.2,K6NR,24,28,WE9V
19:40:40,14066.1,K7GT,20,5,W6YX
19:40:40,14069.8,YO4BEX,31,6,MM9PSY
19:40:40,14069.8,YO4BEX,31,7,MM9PSY
19:40:41,14026.6,W1WEF,38,11,NG7M
19:40:41,14026.6,W1WEF,38,14,S53A
19:40:41,14032.7,N4BP,30,39,ZF9CW
19:40:41,14037.1,K0SN,37,18,WC2L
19:40:41,14037.1,K0SN,35,18,W2NNN
19:40:41,14037.2,HA7I,33,11,IK7YTT
19:40:41,14040.6,NE5A,30,13,W2NNN
19:40:41,14046.3,WU6P,38,33,ZF9CW
19:40:41,14046.3,WU6P,37,28,NG7M
19:40:41,14046.3,WU6P,37,33,K5TR
19:40:41,14047.2,K6NR,25,17,KM3T-3
19:40:42,14026.4,WG3J,35,21,VE6WZ
19:40:42,14026.6,W1WEF,38,11,DL8LAS-1
19:40:42,14035.2,VE3JM,37,36,WA7LNW
19:40:42,14037.0,K0SN,38,18,VE6WZ
19:40:42,14037.1,K0SN,36,21,N6TV
19:40:42,14046.3,WU6P,38,19,WA7LNW
19:40:43,14022.0,EA2CAR,20,11,KM3T-5
19:40:43,14028.9,N8UM,37,10,S53WW
19:40:43,14037.0,K0SN,38,18,VE6WZ-3
19:40:43,14037.1,K0SN,33,18,W3RGA
19:40:43,14047.7,K7WP,37,9,KM3T-5
19:40:44,14026.6,W1WEF,38,20,PI4CC
19:40:44,14026.6,W1WEF,38,25,ND7K
19:40:44,14034.4,MM2T,29,28,W1NT-2
19:40:44,14037.1,K0SN,33,26,W1NT-2
19:40:44,14037.1,K0SN,35,19,AA4PA
19:40:44,14040.6,NE5A,31,14,K5EM
19:40:44,14041.3,N5RZ,40,33,ND7K
19:40:45,14028.0,K9UIY,32,1,N2EPE
19:40:45,14028.9,N8UM,37,15,K4PP
19:40:45,14028.9,N8UM,38,10,G4ZFE
19:40:45,14037.1,K0SN,35,13,K4PP
19:40:45,14046.3,WU6P,38,11,N2EPE
19:40:46,14027.8,K9UIY,31,10,VE4DRK
19:40:46,14038.9,KX2P,28,9,KC4YVA
19:40:46,14040.0,K0RX,33,23,KC4YVA
19:40:46,14049.0,SO9PC,21,11,EA4RKC
19:40:47,14028.8,N8UM,38,18,OK1HRA
19:40:48,14028.9,N8UM,37,12,K3PA-1
19:40:48,14034.9,N7NR,36,40,WX7V/5
19:40:48,14066.1,K7GT,20,10,K3PA-1
19:40:49,14028.9,N8UM,38,7,HB9BXE
19:40:49,14037.2,HA7I,33,13,BD8CS
19:40:49,14049.0,SO9PC,21,12,BD8CS
19:40:50,14027.8,VE9KK,33,6,WE9V
19:40:50,14028.9,N8UM,38,26,OE9GHV
19:40:50,14028.9,N8UM,38,9,NU4F
19:40:50,14033.3,KR2Q,37,21,N9CO
19:40:50,14035.5,K3ATO,37,17,NU4F
19:40:50,14037.8,DL1VDL,31,10,WB6BEE
19:40:50,14041.3,N5RZ,40,20,N9CO
19:40:50,14049.0,SO9PC,21,17,RU9CZD
19:40:51,14034.4,MM2T,30,24,KM3T-3
19:40:51,14035.5,K3ATO,38,32,K9IMM
19:40:51,14035.5,K3ATO,38,41,ZF9CW
19:40:51,14035.5,K3ATO,36,11,DK0KK
19:40:52,14019.8,W2KS,25,7,W1NT-6
19:40:52,14026.6,W1WEF,38,11,N6TV
19:40:52,14027.4,N8KH,37,10,VE6WZ
19:40:52,14027.4,N8KH,37,30,W8WWV
19:40:52,14028.9,WA3AAN,28,19,K5TR
19:40:52,14028.9,N8UM,37,12,DL1HWS
19:40:54,14027.4,N8KH,37,10,VE6WZ-3
19:40:54,14028.9,N8UM,37,5,PA5KT-4
19:40:54,14036.8,K0VBU,38,22,W3RGA
19:40:54,14036.8,K0VBU,37,21,W1NT-2
19:40:54,14041.3,N5RZ,41,23,AK6RI-1
19:40:54,14046.3,WU6P,37,15,ZL4YL
19:40:54,14046.6,K3MD,34,5,AK6RI-1
19:40:54,14049.0,SO9PC,21,32,R4NCU
19:40:55,14023.5,F6HKA,32,7,W8WTS
19:40:55,14033.0,WJ9B,36,25,AC0C-1
19:40:55,14034.4,MM2T,30,16,AA4PA
19:40:55,14034.4,MM2T,30,5,MM0ZBH
19:40:55,14035.5,K3ATO,38,15,K4PP
19:40:55,14036.2,W5TM,38,44,AC0C-1
19:40:55,14037.1,K0SN,36,16,N2EPE
19:40:56,14028.9,N8UM,38,20,EA4RKC
19:40:57,14028.9,N8UM,38,23,K7EK
19:40:57,14035.5,K3ATO,37,26,TI7W
19:40:57,14040.5,NE5A,30,13,TI7W
19:40:57,14041.3,N5RZ,40,18,KC4YVA
19:40:57,14052.0,VA2RKV,14,3,K7EK
19:40:58,14028.9,N8UM,38,11,DL8LAS
19:40:58,14034.4,MM2T,28,15,KM3T-2
19:40:59,14036.2,W5TM,37,12,N4HAC
19:40:59,14037.1,K0SN,36,22,N4HAC
19:41:00,14017.7,OE6JTD,20,16,BD8CS
19:41:00,14017.7,OE6JTD,21,22,RU9CZD
19:41:00,14026.3,WG3J,39,12,WT8P
19:41:00,14028.9,N8UM,37,14,VE6AO
19:41:00,14028.9,N8UM,38,20,KD7EFG
19:41:00,14037.1,K0SN,38,28,K1RA-4
19:41:00,14037.1,K0SN,36,48,KD7EFG
19:41:00,14040.0,K0RX,33,27,KD7EFG
19:41:00,14041.3,N5RZ,39,39,KD7EFG
19:41:00,14046.3,WU6P,37,7,VE6AO
19:41:00,14056.0,N1BS,24,19,N9CO
19:41:01,14026.3,WG3J,37,41,K9IMM
19:41:01,14028.9,N8UM,37,8,IK7YTT
19:41:01,14028.9,N8UM,38,11,DL8LAS-3
19:41:01,14056.0,N1BS,24,11,WE9V
19:41:02,14026.6,W1WEF,38,28,K5TR
19:41:02,14027.7,VE9KK,33,11,K5TR
19:41:02,14034.4,MM2T,29,10,W2NNN
19:41:02,14035.5,K3ATO,38,25,VE6WZ
19:41:02,14036.3,W5TM,38,8,S53A
19:41:02,14037.0,K0SN,38,31,W8WWV
19:41:02,14043.2,K5UV,37,17,W8WWV
19:41:02,14046.3,WU6P,36,11,W2NNN
19:41:02,14047.2,K6NR,25,21,WC2L
19:41:03,14027.8,VE9KK,36,18,WA7LNW
19:41:03,14034.4,MM2T,30,27,W1NT-6
19:41:03,14034.4,MM2T,30,20,KM3T-5
19:41:04,14035.5,K3ATO,38,25,VE6WZ-3
